Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyTextPresent,Safari 11,,2018-03-22 18:31:42,2018-03-22 18:31:42,"0,022s",PASSED
click,Safari 11,,2018-03-22 18:31:42,2018-03-22 18:31:42,"0,053s",PASSED
click,Safari 11,,2018-03-22 18:31:42,2018-03-22 18:31:42,"0,096s",PASSED
delay,Safari 11,,2018-03-22 18:31:42,2018-03-22 18:31:44,"2,004s",PASSED
click,Safari 11,,2018-03-22 18:31:44,2018-03-22 18:31:44,"0,053s",PASSED
click,Safari 11,,2018-03-22 18:31:44,2018-03-22 18:31:45,"0,111s",PASSED
delay,Safari 11,,2018-03-22 18:31:45,2018-03-22 18:31:47,"2,003s",PASSED
click,Safari 11,,2018-03-22 18:31:47,2018-03-22 18:31:47,"0,053s",PASSED
click,Safari 11,,2018-03-22 18:31:47,2018-03-22 18:31:47,"0,084s",PASSED
click,Safari 11,,2018-03-22 18:31:47,2018-03-22 18:31:47,"0,132s",PASSED
delay,Safari 11,,2018-03-22 18:31:47,2018-03-22 18:31:49,"2,008s",PASSED
click,Safari 11,,2018-03-22 18:31:49,2018-03-22 18:31:49,"0,068s",PASSED
click,Safari 11,,2018-03-22 18:31:49,2018-03-22 18:31:49,"0,115s",PASSED
delay,Safari 11,,2018-03-22 18:31:49,2018-03-22 18:31:51,"2,048s",PASSED
click,Safari 11,,2018-03-22 18:31:51,2018-03-22 18:31:51,"0,040s",PASSED
delay,Safari 11,,2018-03-22 18:31:51,2018-03-22 18:31:56,"5,003s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:31:56,2018-03-22 18:31:56,"0,025s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:31:56,2018-03-22 18:31:56,"0,027s",PASSED
click,Safari 11,,2018-03-22 18:31:56,2018-03-22 18:31:56,"0,057s",PASSED
delay,Safari 11,,2018-03-22 18:31:56,2018-03-22 18:31:58,"2,037s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:31:58,2018-03-22 18:31:58,"0,022s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:31:58,2018-03-22 18:31:58,"0,017s",PASSED
click,Safari 11,,2018-03-22 18:31:58,2018-03-22 18:31:58,"0,055s",PASSED
click,Safari 11,,2018-03-22 18:31:58,2018-03-22 18:31:58,"0,082s",PASSED
click,Safari 11,,2018-03-22 18:31:58,2018-03-22 18:31:59,"0,102s",PASSED
delay,Safari 11,,2018-03-22 18:31:59,2018-03-22 18:32:01,"2,006s",PASSED
click,Safari 11,,2018-03-22 18:32:01,2018-03-22 18:32:01,"0,062s",PASSED
delay,Safari 11,,2018-03-22 18:32:01,2018-03-22 18:32:03,"2,005s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:03,2018-03-22 18:32:03,"0,019s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:03,2018-03-22 18:32:03,"0,022s",PASSED
click,Safari 11,,2018-03-22 18:32:03,2018-03-22 18:32:03,"0,048s",PASSED
delay,Safari 11,,2018-03-22 18:32:03,2018-03-22 18:32:05,"2,002s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:05,2018-03-22 18:32:05,"0,020s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:05,2018-03-22 18:32:05,"0,018s",PASSED
click,Safari 11,,2018-03-22 18:32:05,2018-03-22 18:32:05,"0,048s",PASSED
click,Safari 11,,2018-03-22 18:32:05,2018-03-22 18:32:05,"0,128s",PASSED
delay,Safari 11,,2018-03-22 18:32:05,2018-03-22 18:32:07,"2,043s",PASSED
click,Safari 11,,2018-03-22 18:32:07,2018-03-22 18:32:07,"0,042s",PASSED
delay,Safari 11,,2018-03-22 18:32:07,2018-03-22 18:32:09,"2,002s",PASSED
click,Safari 11,,2018-03-22 18:32:09,2018-03-22 18:32:09,"0,105s",PASSED
delay,Safari 11,,2018-03-22 18:32:09,2018-03-22 18:32:11,"2,007s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:11,2018-03-22 18:32:11,"0,019s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:11,2018-03-22 18:32:11,"0,017s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:32:11,2018-03-22 18:32:11,"0,100s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/18_Testfall,Safari 11,"Es werden Funktionalit\u00E4ten gepr\u00FCft:\nDropdown, Akk. , Anfahrt/Zur\u00FCck-Buttons, Eingabefelder (street/city) etc.",2018-03-22 18:32:11,2018-03-22 18:32:49,"37,552s",PASSED
openBrowser,Safari 11,,2018-03-22 18:32:12,2018-03-22 18:32:20,"8,447s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:32:20,2018-03-22 18:32:20,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:32:20,2018-03-22 18:32:20,"0,026s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:32:20,2018-03-22 18:32:23,"2,789s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:32:23,2018-03-22 18:32:24,"1,548s",PASSED
delay,Safari 11,,2018-03-22 18:32:24,2018-03-22 18:32:28,"4,039s",PASSED
click,Safari 11,,2018-03-22 18:32:28,2018-03-22 18:32:29,"0,224s",PASSED
delay,Safari 11,,2018-03-22 18:32:29,2018-03-22 18:32:34,"5,001s",PASSED
scrollToElement,Safari 11,,2018-03-22 18:32:34,2018-03-22 18:32:34,"0,050s",PASSED
mouseOver,Safari 11,,2018-03-22 18:32:34,2018-03-22 18:32:34,"0,022s",PASSED
delay,Safari 11,,2018-03-22 18:32:34,2018-03-22 18:32:36,"2,006s",PASSED
click,Safari 11,,2018-03-22 18:32:36,2018-03-22 18:32:36,"0,050s",PASSED
delay,Safari 11,,2018-03-22 18:32:36,2018-03-22 18:32:38,"2,046s",PASSED
click,Safari 11,,2018-03-22 18:32:38,2018-03-22 18:32:38,"0,050s",PASSED
delay,Safari 11,,2018-03-22 18:32:38,2018-03-22 18:32:40,"2,005s",PASSED
click,Safari 11,,2018-03-22 18:32:40,2018-03-22 18:32:40,"0,053s",PASSED
setText,Safari 11,,2018-03-22 18:32:40,2018-03-22 18:32:40,"0,184s",PASSED
setText,Safari 11,,2018-03-22 18:32:40,2018-03-22 18:32:41,"0,401s",PASSED
setText,Safari 11,,2018-03-22 18:32:41,2018-03-22 18:32:41,"0,179s",PASSED
click,Safari 11,,2018-03-22 18:32:41,2018-03-22 18:32:41,"0,052s",PASSED
click,Safari 11,,2018-03-22 18:32:41,2018-03-22 18:32:41,"0,137s",PASSED
click,Safari 11,,2018-03-22 18:32:41,2018-03-22 18:32:42,"0,613s",PASSED
click,Safari 11,,2018-03-22 18:32:42,2018-03-22 18:32:42,"0,069s",PASSED
delay,Safari 11,,2018-03-22 18:32:42,2018-03-22 18:32:44,"2,005s",PASSED
click,Safari 11,,2018-03-22 18:32:44,2018-03-22 18:32:44,"0,066s",PASSED
mouseOver,Safari 11,,2018-03-22 18:32:44,2018-03-22 18:32:44,"0,031s",PASSED
click,Safari 11,,2018-03-22 18:32:44,2018-03-22 18:32:44,"0,026s",PASSED
delay,Safari 11,,2018-03-22 18:32:44,2018-03-22 18:32:49,"5,036s",PASSED
verifyTextPresent,Safari 11,,2018-03-22 18:32:49,2018-03-22 18:32:49,"0,019s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:32:49,2018-03-22 18:32:49,"0,066s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/19_Testfall,Safari 11,Paginierung soll beim Klick richtig funktionieren,2018-03-22 18:32:49,2018-03-22 18:32:59,"9,778s",FAILED
openBrowser,Safari 11,,2018-03-22 18:32:49,2018-03-22 18:32:52,"2,581s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:32:52,2018-03-22 18:32:52,"0,021s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:32:52,2018-03-22 18:32:54,"2,154s",PASSED
delay,Safari 11,,2018-03-22 18:32:54,2018-03-22 18:32:56,"2,004s",PASSED
click,Safari 11,,2018-03-22 18:32:56,2018-03-22 18:32:58,"1,868s",PASSED
click,Safari 11,,2018-03-22 18:32:58,2018-03-22 18:32:59,"0,955s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/20_Testfall,Safari 11,"Es wird gepr\u00FCft, ob Entfernung in km angezeigt wird",2018-03-22 18:32:59,2018-03-22 18:33:17,"17,992s",PASSED
openBrowser,Safari 11,,2018-03-22 18:32:59,2018-03-22 18:33:01,"2,175s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:33:01,2018-03-22 18:33:01,"0,024s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:33:01,2018-03-22 18:33:01,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:33:01,2018-03-22 18:33:03,"2,200s",PASSED
delay,Safari 11,,2018-03-22 18:33:03,2018-03-22 18:33:08,"5,010s",PASSED
setText,Safari 11,,2018-03-22 18:33:08,2018-03-22 18:33:08,"0,251s",PASSED
delay,Safari 11,,2018-03-22 18:33:08,2018-03-22 18:33:11,"3,034s",PASSED
submit,Safari 11,,2018-03-22 18:33:11,2018-03-22 18:33:12,"0,033s",PASSED
delay,Safari 11,,2018-03-22 18:33:12,2018-03-22 18:33:17,"5,007s",PASSED
verifyElementVisible,Safari 11,,2018-03-22 18:33:17,2018-03-22 18:33:17,"0,058s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:33:17,2018-03-22 18:33:17,"0,073s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/21_Testfall,Safari 11,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-22 18:33:17,2018-03-22 18:33:44,"27,330s",PASSED
openBrowser,Safari 11,,2018-03-22 18:33:17,2018-03-22 18:33:19,"2,361s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:33:19,2018-03-22 18:33:19,"0,032s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:33:19,2018-03-22 18:33:19,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:33:19,2018-03-22 18:33:22,"2,891s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:33:22,2018-03-22 18:33:24,"1,550s",PASSED
delay,Safari 11,,2018-03-22 18:33:24,2018-03-22 18:33:29,"5,001s",PASSED
click,Safari 11,,2018-03-22 18:33:29,2018-03-22 18:33:29,"0,129s",PASSED
delay,Safari 11,,2018-03-22 18:33:29,2018-03-22 18:33:34,"5,041s",PASSED
mouseOver,Safari 11,,2018-03-22 18:33:34,2018-03-22 18:33:34,"0,033s",PASSED
delay,Safari 11,,2018-03-22 18:33:34,2018-03-22 18:33:39,"5,003s",PASSED
click,Safari 11,,2018-03-22 18:33:39,2018-03-22 18:33:39,"0,023s",PASSED
delay,Safari 11,,2018-03-22 18:33:39,2018-03-22 18:33:44,"5,040s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-22 18:33:44,2018-03-22 18:33:44,"0,026s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:33:44,2018-03-22 18:33:44,"0,070s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/22_Testfall,Safari 11,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt\""",2018-03-22 18:33:44,2018-03-22 18:34:01,"17,446s",PASSED
openBrowser,Safari 11,,2018-03-22 18:33:44,2018-03-22 18:33:47,"2,424s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:33:47,2018-03-22 18:33:47,"0,027s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:33:47,2018-03-22 18:33:47,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:33:47,2018-03-22 18:33:50,"3,502s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:33:50,2018-03-22 18:33:50,"0,041s",PASSED
delay,Safari 11,,2018-03-22 18:33:50,2018-03-22 18:33:52,"2,006s",PASSED
click,Safari 11,,2018-03-22 18:33:52,2018-03-22 18:33:52,"0,056s",PASSED
delay,Safari 11,,2018-03-22 18:33:52,2018-03-22 18:33:54,"2,005s",PASSED
mouseOver,Safari 11,,2018-03-22 18:33:54,2018-03-22 18:33:54,"0,050s",PASSED
delay,Safari 11,,2018-03-22 18:33:54,2018-03-22 18:33:56,"2,041s",PASSED
click,Safari 11,,2018-03-22 18:33:56,2018-03-22 18:33:56,"0,033s",PASSED
delay,Safari 11,,2018-03-22 18:33:56,2018-03-22 18:34:01,"5,004s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-22 18:34:01,2018-03-22 18:34:01,"0,042s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:34:01,2018-03-22 18:34:01,"0,070s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/23_Testfall,Safari 11,s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-22 18:34:01,2018-03-22 18:34:30,"28,504s",PASSED
openBrowser,Safari 11,,2018-03-22 18:34:02,2018-03-22 18:34:04,"2,108s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:34:04,2018-03-22 18:34:04,"0,033s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:34:04,2018-03-22 18:34:04,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:34:04,2018-03-22 18:34:19,"14,693s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:34:19,2018-03-22 18:34:19,"0,011s",PASSED
delay,Safari 11,,2018-03-22 18:34:19,2018-03-22 18:34:21,"2,009s",PASSED
click,Safari 11,,2018-03-22 18:34:21,2018-03-22 18:34:21,"0,059s",PASSED
delay,Safari 11,,2018-03-22 18:34:21,2018-03-22 18:34:23,"2,012s",PASSED
mouseOver,Safari 11,,2018-03-22 18:34:23,2018-03-22 18:34:23,"0,052s",PASSED
delay,Safari 11,,2018-03-22 18:34:23,2018-03-22 18:34:25,"2,008s",PASSED
click,Safari 11,,2018-03-22 18:34:25,2018-03-22 18:34:25,"0,027s",PASSED
delay,Safari 11,,2018-03-22 18:34:25,2018-03-22 18:34:30,"5,043s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-22 18:34:30,2018-03-22 18:34:30,"0,146s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:34:30,2018-03-22 18:34:30,"0,121s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/24_Testfall,Safari 11,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-22 18:34:30,2018-03-22 18:34:56,"26,146s",PASSED
openBrowser,Safari 11,,2018-03-22 18:34:30,2018-03-22 18:34:33,"2,465s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:34:33,2018-03-22 18:34:33,"0,031s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:34:33,2018-03-22 18:34:33,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:34:33,2018-03-22 18:34:35,"2,624s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:34:35,2018-03-22 18:34:36,"0,539s",PASSED
delay,Safari 11,,2018-03-22 18:34:36,2018-03-22 18:34:41,"5,041s",PASSED
click,Safari 11,,2018-03-22 18:34:41,2018-03-22 18:34:41,"0,054s",PASSED
delay,Safari 11,,2018-03-22 18:34:41,2018-03-22 18:34:46,"5,003s",PASSED
mouseOver,Safari 11,,2018-03-22 18:34:46,2018-03-22 18:34:46,"0,056s",PASSED
delay,Safari 11,,2018-03-22 18:34:46,2018-03-22 18:34:51,"5,010s",PASSED
click,Safari 11,,2018-03-22 18:34:51,2018-03-22 18:34:51,"0,029s",PASSED
delay,Safari 11,,2018-03-22 18:34:51,2018-03-22 18:34:56,"5,048s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-22 18:34:56,2018-03-22 18:34:56,"0,026s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:34:56,2018-03-22 18:34:56,"0,064s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/25_Testfall,Safari 11,"\""Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-22 18:34:56,2018-03-22 18:35:20,"23,661s",FAILED
openBrowser,Safari 11,,2018-03-22 18:34:56,2018-03-22 18:34:59,"2,420s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:34:59,2018-03-22 18:34:59,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:34:59,2018-03-22 18:34:59,"0,021s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:34:59,2018-03-22 18:35:02,"3,240s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:35:02,2018-03-22 18:35:04,"2,050s",PASSED
delay,Safari 11,,2018-03-22 18:35:04,2018-03-22 18:35:09,"5,004s",PASSED
click,Safari 11,,2018-03-22 18:35:09,2018-03-22 18:35:09,"0,088s",PASSED
delay,Safari 11,,2018-03-22 18:35:09,2018-03-22 18:35:14,"5,038s",PASSED
mouseOver,Safari 11,,2018-03-22 18:35:14,2018-03-22 18:35:14,"0,028s",PASSED
delay,Safari 11,,2018-03-22 18:35:14,2018-03-22 18:35:19,"5,011s",PASSED
click,Safari 11,,2018-03-22 18:35:19,2018-03-22 18:35:20,"0,492s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/26_Testfall,Safari 11,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-22 18:35:20,2018-03-22 18:35:39,"19,487s",PASSED
openBrowser,Safari 11,,2018-03-22 18:35:20,2018-03-22 18:35:22,"2,471s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:35:22,2018-03-22 18:35:22,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:35:22,2018-03-22 18:35:23,"0,019s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:35:23,2018-03-22 18:35:27,"4,853s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:35:27,2018-03-22 18:35:27,"0,079s",PASSED
delay,Safari 11,,2018-03-22 18:35:27,2018-03-22 18:35:29,"2,006s",PASSED
click,Safari 11,,2018-03-22 18:35:29,2018-03-22 18:35:30,"0,057s",PASSED
delay,Safari 11,,2018-03-22 18:35:30,2018-03-22 18:35:32,"2,006s",PASSED
mouseOver,Safari 11,,2018-03-22 18:35:32,2018-03-22 18:35:32,"0,047s",PASSED
delay,Safari 11,,2018-03-22 18:35:32,2018-03-22 18:35:34,"2,003s",PASSED
click,Safari 11,,2018-03-22 18:35:34,2018-03-22 18:35:34,"0,025s",PASSED
delay,Safari 11,,2018-03-22 18:35:34,2018-03-22 18:35:39,"5,041s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-22 18:35:39,2018-03-22 18:35:39,"0,043s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-22 18:35:39,2018-03-22 18:35:39,"0,598s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:35:39,2018-03-22 18:35:39,"0,068s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/27_Testfall,Safari 11,"\""s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-22 18:35:39,2018-03-22 18:36:05,"25,469s",PASSED
openBrowser,Safari 11,,2018-03-22 18:35:40,2018-03-22 18:35:42,"2,176s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:35:42,2018-03-22 18:35:42,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:35:42,2018-03-22 18:35:42,"0,019s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:35:42,2018-03-22 18:35:53,"11,395s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:35:53,2018-03-22 18:35:53,"0,008s",PASSED
delay,Safari 11,,2018-03-22 18:35:53,2018-03-22 18:35:55,"2,011s",PASSED
click,Safari 11,,2018-03-22 18:35:55,2018-03-22 18:35:55,"0,068s",PASSED
delay,Safari 11,,2018-03-22 18:35:55,2018-03-22 18:35:57,"2,003s",PASSED
mouseOver,Safari 11,,2018-03-22 18:35:57,2018-03-22 18:35:57,"0,046s",PASSED
delay,Safari 11,,2018-03-22 18:35:57,2018-03-22 18:35:59,"2,006s",PASSED
click,Safari 11,,2018-03-22 18:35:59,2018-03-22 18:35:59,"0,026s",PASSED
delay,Safari 11,,2018-03-22 18:35:59,2018-03-22 18:36:04,"5,041s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-22 18:36:04,2018-03-22 18:36:04,"0,039s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-22 18:36:04,2018-03-22 18:36:05,"0,336s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:36:05,2018-03-22 18:36:05,"0,107s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/28_Testfall,Safari 11,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen,2018-03-22 18:36:05,2018-03-22 18:36:32,"26,957s",PASSED
openBrowser,Safari 11,,2018-03-22 18:36:05,2018-03-22 18:36:08,"2,439s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:36:08,2018-03-22 18:36:08,"0,008s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:36:08,2018-03-22 18:36:08,"0,019s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:36:08,2018-03-22 18:36:09,"1,865s",PASSED
waitForPageLoad,Safari 11,,2018-03-22 18:36:09,2018-03-22 18:36:10,"0,539s",PASSED
delay,Safari 11,,2018-03-22 18:36:10,2018-03-22 18:36:15,"5,116s",PASSED
click,Safari 11,,2018-03-22 18:36:15,2018-03-22 18:36:15,"0,106s",PASSED
delay,Safari 11,,2018-03-22 18:36:15,2018-03-22 18:36:20,"5,011s",PASSED
mouseOver,Safari 11,,2018-03-22 18:36:20,2018-03-22 18:36:20,"0,043s",PASSED
delay,Safari 11,,2018-03-22 18:36:20,2018-03-22 18:36:25,"5,006s",PASSED
click,Safari 11,,2018-03-22 18:36:25,2018-03-22 18:36:25,"0,067s",PASSED
delay,Safari 11,,2018-03-22 18:36:25,2018-03-22 18:36:31,"6,045s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-22 18:36:31,2018-03-22 18:36:31,"0,035s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-22 18:36:31,2018-03-22 18:36:32,"0,296s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:36:32,2018-03-22 18:36:32,"0,085s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/29_Testfall,Safari 11,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Ohne Entfernungsangabe,2018-03-22 18:36:32,2018-03-22 18:36:57,"24,867s",PASSED
openBrowser,Safari 11,,2018-03-22 18:36:32,2018-03-22 18:36:34,"2,444s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:36:34,2018-03-22 18:36:34,"0,030s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:36:34,2018-03-22 18:36:34,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:36:34,2018-03-22 18:36:36,"1,807s",PASSED
delay,Safari 11,,2018-03-22 18:36:36,2018-03-22 18:36:41,"5,003s",PASSED
click,Safari 11,,2018-03-22 18:36:41,2018-03-22 18:36:41,"0,130s",PASSED
delay,Safari 11,,2018-03-22 18:36:41,2018-03-22 18:36:46,"5,050s",PASSED
mouseOver,Safari 11,,2018-03-22 18:36:46,2018-03-22 18:36:47,"0,034s",PASSED
delay,Safari 11,,2018-03-22 18:36:47,2018-03-22 18:36:52,"5,006s",PASSED
click,Safari 11,,2018-03-22 18:36:52,2018-03-22 18:36:52,"0,031s",PASSED
delay,Safari 11,,2018-03-22 18:36:52,2018-03-22 18:36:57,"5,039s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-22 18:36:57,2018-03-22 18:36:57,"0,026s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:36:57,2018-03-22 18:36:57,"0,073s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/30_Testfall,Safari 11,s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Ohne Entfernungsangabe,2018-03-22 18:36:57,2018-03-22 18:37:17,"20,436s",PASSED
openBrowser,Safari 11,,2018-03-22 18:36:57,2018-03-22 18:36:59,"2,101s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:36:59,2018-03-22 18:36:59,"0,020s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:36:59,2018-03-22 18:36:59,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:36:59,2018-03-22 18:37:01,"2,306s",PASSED
delay,Safari 11,,2018-03-22 18:37:01,2018-03-22 18:37:06,"5,002s",PASSED
click,Safari 11,,2018-03-22 18:37:06,2018-03-22 18:37:06,"0,058s",PASSED
delay,Safari 11,,2018-03-22 18:37:06,2018-03-22 18:37:08,"2,002s",PASSED
mouseOver,Safari 11,,2018-03-22 18:37:08,2018-03-22 18:37:08,"0,042s",PASSED
delay,Safari 11,,2018-03-22 18:37:08,2018-03-22 18:37:10,"2,006s",PASSED
click,Safari 11,,2018-03-22 18:37:10,2018-03-22 18:37:10,"0,032s",PASSED
delay,Safari 11,,2018-03-22 18:37:10,2018-03-22 18:37:15,"5,010s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-22 18:37:15,2018-03-22 18:37:17,"1,667s",PASSED
closeBrowser,Safari 11,,2018-03-22 18:37:17,2018-03-22 18:37:17,"0,060s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/31_Testfall,Safari 11,"\""s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste:  Ohne Entfernungsangabe\""",2018-03-22 18:37:17,2018-03-22 18:37:46,"29,303s",PASSED
openBrowser,Safari 11,,2018-03-22 18:37:17,2018-03-22 18:37:20,"2,389s",PASSED
maximizeWindow,Safari 11,,2018-03-22 18:37:20,2018-03-22 18:37:20,"0,022s",PASSED
deleteAllCookies,Safari 11,,2018-03-22 18:37:20,2018-03-22 18:37:20,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-22 18:37:20,2018-03-22 18:37:32,"12,422s",PASSED
delay,Safari 11,,2018-03-22 18:37:32,2018-03-22 18:37:37,"5,010s",PASSED
click,Safari 11,,2018-03-22 18:37:37,2018-03-22 18:37:37,"0,064s",PASSED
delay,Safari 11,,2018-03-22 18:37:37,2018-03-22 18:37:39,"2,008s",PASSED
mouseOver,Safari 11,,2018-03-22 18:37:39,2018-03-22 18:37:39,"0,049s",PASSED
