Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Safari 11,,2018-03-20 19:46:58,2018-03-20 19:46:58,"0,098s",PASSED
delay,Safari 11,,2018-03-20 19:46:58,2018-03-20 19:47:00,"2,043s",PASSED
click,Safari 11,,2018-03-20 19:47:00,2018-03-20 19:47:00,"0,048s",PASSED
delay,Safari 11,,2018-03-20 19:47:00,2018-03-20 19:47:02,"2,004s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:02,2018-03-20 19:47:02,"0,021s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:02,2018-03-20 19:47:02,"0,021s",PASSED
click,Safari 11,,2018-03-20 19:47:02,2018-03-20 19:47:02,"0,055s",PASSED
click,Safari 11,,2018-03-20 19:47:02,2018-03-20 19:47:02,"0,135s",PASSED
delay,Safari 11,,2018-03-20 19:47:02,2018-03-20 19:47:04,"2,004s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:04,2018-03-20 19:47:04,"0,022s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:04,2018-03-20 19:47:04,"0,028s",PASSED
click,Safari 11,,2018-03-20 19:47:04,2018-03-20 19:47:04,"0,051s",PASSED
click,Safari 11,,2018-03-20 19:47:04,2018-03-20 19:47:04,"0,094s",PASSED
delay,Safari 11,,2018-03-20 19:47:04,2018-03-20 19:47:06,"2,004s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:06,2018-03-20 19:47:06,"0,019s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:06,2018-03-20 19:47:06,"0,017s",PASSED
click,Safari 11,,2018-03-20 19:47:06,2018-03-20 19:47:06,"0,058s",PASSED
delay,Safari 11,,2018-03-20 19:47:06,2018-03-20 19:47:08,"2,005s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:08,2018-03-20 19:47:08,"0,025s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:08,2018-03-20 19:47:08,"0,018s",PASSED
click,Safari 11,,2018-03-20 19:47:08,2018-03-20 19:47:08,"0,050s",PASSED
click,Safari 11,,2018-03-20 19:47:08,2018-03-20 19:47:09,"0,133s",PASSED
delay,Safari 11,,2018-03-20 19:47:09,2018-03-20 19:47:11,"2,041s",PASSED
click,Safari 11,,2018-03-20 19:47:11,2018-03-20 19:47:11,"0,044s",PASSED
click,Safari 11,,2018-03-20 19:47:11,2018-03-20 19:47:11,"0,130s",PASSED
delay,Safari 11,,2018-03-20 19:47:11,2018-03-20 19:47:13,"2,002s",PASSED
click,Safari 11,,2018-03-20 19:47:13,2018-03-20 19:47:13,"0,054s",PASSED
click,Safari 11,,2018-03-20 19:47:13,2018-03-20 19:47:13,"0,096s",PASSED
click,Safari 11,,2018-03-20 19:47:13,2018-03-20 19:47:13,"0,103s",PASSED
delay,Safari 11,,2018-03-20 19:47:13,2018-03-20 19:47:15,"2,005s",PASSED
click,Safari 11,,2018-03-20 19:47:15,2018-03-20 19:47:15,"0,054s",PASSED
click,Safari 11,,2018-03-20 19:47:15,2018-03-20 19:47:15,"0,109s",PASSED
delay,Safari 11,,2018-03-20 19:47:15,2018-03-20 19:47:17,"2,002s",PASSED
click,Safari 11,,2018-03-20 19:47:17,2018-03-20 19:47:17,"0,063s",PASSED
delay,Safari 11,,2018-03-20 19:47:17,2018-03-20 19:47:22,"5,005s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:22,2018-03-20 19:47:22,"0,020s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:22,2018-03-20 19:47:22,"0,020s",PASSED
click,Safari 11,,2018-03-20 19:47:22,2018-03-20 19:47:22,"0,065s",PASSED
delay,Safari 11,,2018-03-20 19:47:22,2018-03-20 19:47:24,"2,005s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:24,2018-03-20 19:47:24,"0,024s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:24,2018-03-20 19:47:24,"0,018s",PASSED
click,Safari 11,,2018-03-20 19:47:24,2018-03-20 19:47:25,"0,065s",PASSED
click,Safari 11,,2018-03-20 19:47:25,2018-03-20 19:47:25,"0,078s",PASSED
click,Safari 11,,2018-03-20 19:47:25,2018-03-20 19:47:25,"0,105s",PASSED
delay,Safari 11,,2018-03-20 19:47:25,2018-03-20 19:47:27,"2,005s",PASSED
click,Safari 11,,2018-03-20 19:47:27,2018-03-20 19:47:27,"0,025s",PASSED
delay,Safari 11,,2018-03-20 19:47:27,2018-03-20 19:47:29,"2,040s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:29,2018-03-20 19:47:29,"0,019s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:29,2018-03-20 19:47:29,"0,017s",PASSED
click,Safari 11,,2018-03-20 19:47:29,2018-03-20 19:47:29,"0,040s",PASSED
delay,Safari 11,,2018-03-20 19:47:29,2018-03-20 19:47:31,"2,004s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:31,2018-03-20 19:47:31,"0,021s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:31,2018-03-20 19:47:31,"0,019s",PASSED
click,Safari 11,,2018-03-20 19:47:31,2018-03-20 19:47:31,"0,022s",PASSED
click,Safari 11,,2018-03-20 19:47:31,2018-03-20 19:47:31,"0,114s",PASSED
delay,Safari 11,,2018-03-20 19:47:31,2018-03-20 19:47:33,"2,002s",PASSED
click,Safari 11,,2018-03-20 19:47:33,2018-03-20 19:47:33,"0,056s",PASSED
delay,Safari 11,,2018-03-20 19:47:33,2018-03-20 19:47:35,"2,011s",PASSED
click,Safari 11,,2018-03-20 19:47:35,2018-03-20 19:47:35,"0,070s",PASSED
delay,Safari 11,,2018-03-20 19:47:35,2018-03-20 19:47:37,"2,048s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:37,2018-03-20 19:47:37,"0,031s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:47:37,2018-03-20 19:47:37,"0,024s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:47:37,2018-03-20 19:47:37,"0,070s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/18_Testfall,Safari 11,"Es werden Funktionalit\u00E4ten gepr\u00FCft:\nDropdown, Akk. , Anfahrt/Zur\u00FCck-Buttons, Eingabefelder (street/city) etc.",2018-03-20 19:47:37,2018-03-20 19:48:10,"32,130s",FAILED
openBrowser,Safari 11,,2018-03-20 19:47:38,2018-03-20 19:47:45,"7,408s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:47:45,2018-03-20 19:47:45,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:47:45,2018-03-20 19:47:45,"0,019s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:47:45,2018-03-20 19:47:48,"2,955s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:47:48,2018-03-20 19:47:48,"0,028s",PASSED
delay,Safari 11,,2018-03-20 19:47:48,2018-03-20 19:47:52,"4,005s",PASSED
click,Safari 11,,2018-03-20 19:47:52,2018-03-20 19:47:52,"0,118s",PASSED
delay,Safari 11,,2018-03-20 19:47:52,2018-03-20 19:47:57,"5,005s",PASSED
scrollToElement,Safari 11,,2018-03-20 19:47:57,2018-03-20 19:47:57,"0,051s",PASSED
mouseOver,Safari 11,,2018-03-20 19:47:57,2018-03-20 19:47:57,"0,018s",PASSED
delay,Safari 11,,2018-03-20 19:47:57,2018-03-20 19:47:59,"2,005s",PASSED
click,Safari 11,,2018-03-20 19:47:59,2018-03-20 19:47:59,"0,044s",PASSED
delay,Safari 11,,2018-03-20 19:47:59,2018-03-20 19:48:01,"2,008s",PASSED
click,Safari 11,,2018-03-20 19:48:01,2018-03-20 19:48:01,"0,050s",PASSED
delay,Safari 11,,2018-03-20 19:48:01,2018-03-20 19:48:03,"2,006s",PASSED
click,Safari 11,,2018-03-20 19:48:03,2018-03-20 19:48:03,"0,055s",PASSED
setText,Safari 11,,2018-03-20 19:48:03,2018-03-20 19:48:04,"0,211s",PASSED
setText,Safari 11,,2018-03-20 19:48:04,2018-03-20 19:48:04,"0,299s",PASSED
setText,Safari 11,,2018-03-20 19:48:04,2018-03-20 19:48:04,"0,154s",PASSED
click,Safari 11,,2018-03-20 19:48:04,2018-03-20 19:48:04,"0,052s",PASSED
click,Safari 11,,2018-03-20 19:48:04,2018-03-20 19:48:04,"0,115s",PASSED
click,Safari 11,,2018-03-20 19:48:04,2018-03-20 19:48:05,"0,652s",PASSED
click,Safari 11,,2018-03-20 19:48:05,2018-03-20 19:48:05,"0,067s",PASSED
delay,Safari 11,,2018-03-20 19:48:05,2018-03-20 19:48:07,"2,010s",PASSED
click,Safari 11,,2018-03-20 19:48:07,2018-03-20 19:48:07,"0,058s",PASSED
mouseOver,Safari 11,,2018-03-20 19:48:07,2018-03-20 19:48:07,"0,030s",PASSED
click,Safari 11,,2018-03-20 19:48:07,2018-03-20 19:48:07,"0,025s",PASSED
delay,Safari 11,,2018-03-20 19:48:07,2018-03-20 19:48:09,"2,009s",PASSED
verifyTextPresent,Safari 11,,2018-03-20 19:48:09,2018-03-20 19:48:10,"0,465s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/19_Testfall,Safari 11,Paginierung soll beim Klick richtig funktionieren,2018-03-20 19:48:10,2018-03-20 19:48:20,"10,446s",PASSED
openBrowser,Safari 11,,2018-03-20 19:48:10,2018-03-20 19:48:13,"3,494s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:48:13,2018-03-20 19:48:13,"0,030s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:48:13,2018-03-20 19:48:15,"1,600s",PASSED
delay,Safari 11,,2018-03-20 19:48:15,2018-03-20 19:48:17,"2,047s",PASSED
click,Safari 11,,2018-03-20 19:48:17,2018-03-20 19:48:19,"2,204s",PASSED
click,Safari 11,,2018-03-20 19:48:19,2018-03-20 19:48:19,"0,139s",PASSED
click,Safari 11,,2018-03-20 19:48:19,2018-03-20 19:48:19,"0,053s",PASSED
click,Safari 11,,2018-03-20 19:48:19,2018-03-20 19:48:19,"0,107s",PASSED
click,Safari 11,,2018-03-20 19:48:19,2018-03-20 19:48:19,"0,031s",PASSED
click,Safari 11,,2018-03-20 19:48:19,2018-03-20 19:48:20,"0,125s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,026s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,032s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,052s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,059s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,030s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,025s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,033s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,026s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,022s",PASSED
click,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,053s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:20,"0,041s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/20_Testfall,Safari 11,"Es wird gepr\u00FCft, ob Entfernung in km angezeigt wird",2018-03-20 19:48:20,2018-03-20 19:48:38,"17,919s",PASSED
openBrowser,Safari 11,,2018-03-20 19:48:20,2018-03-20 19:48:22,"1,933s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:48:22,2018-03-20 19:48:22,"0,018s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:48:22,2018-03-20 19:48:22,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:48:22,2018-03-20 19:48:24,"2,428s",PASSED
delay,Safari 11,,2018-03-20 19:48:24,2018-03-20 19:48:29,"5,001s",PASSED
setText,Safari 11,,2018-03-20 19:48:29,2018-03-20 19:48:30,"0,231s",PASSED
delay,Safari 11,,2018-03-20 19:48:30,2018-03-20 19:48:33,"3,006s",PASSED
submit,Safari 11,,2018-03-20 19:48:33,2018-03-20 19:48:33,"0,043s",PASSED
delay,Safari 11,,2018-03-20 19:48:33,2018-03-20 19:48:38,"5,044s",PASSED
verifyElementVisible,Safari 11,,2018-03-20 19:48:38,2018-03-20 19:48:38,"0,040s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:48:38,2018-03-20 19:48:38,"0,068s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/21_Testfall,Safari 11,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-20 19:48:38,2018-03-20 19:48:52,"13,628s",FAILED
openBrowser,Safari 11,,2018-03-20 19:48:38,2018-03-20 19:48:40,"2,049s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:48:40,2018-03-20 19:48:40,"0,023s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:48:40,2018-03-20 19:48:40,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:48:40,2018-03-20 19:48:42,"1,585s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:48:42,2018-03-20 19:48:42,"0,142s",PASSED
delay,Safari 11,,2018-03-20 19:48:42,2018-03-20 19:48:44,"2,003s",PASSED
click,Safari 11,,2018-03-20 19:48:44,2018-03-20 19:48:44,"0,270s",PASSED
delay,Safari 11,,2018-03-20 19:48:44,2018-03-20 19:48:46,"2,006s",PASSED
mouseOver,Safari 11,,2018-03-20 19:48:46,2018-03-20 19:48:46,"0,041s",PASSED
delay,Safari 11,,2018-03-20 19:48:46,2018-03-20 19:48:51,"5,003s",PASSED
click,Safari 11,,2018-03-20 19:48:51,2018-03-20 19:48:52,"0,398s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/22_Testfall,Safari 11,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt\""",2018-03-20 19:48:52,2018-03-20 19:49:09,"17,192s",PASSED
openBrowser,Safari 11,,2018-03-20 19:48:52,2018-03-20 19:48:54,"2,550s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:48:54,2018-03-20 19:48:54,"0,021s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:48:54,2018-03-20 19:48:54,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:48:54,2018-03-20 19:48:57,"2,444s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:48:57,2018-03-20 19:48:57,"0,685s",PASSED
delay,Safari 11,,2018-03-20 19:48:57,2018-03-20 19:48:59,"2,009s",PASSED
click,Safari 11,,2018-03-20 19:48:59,2018-03-20 19:49:00,"0,048s",PASSED
delay,Safari 11,,2018-03-20 19:49:00,2018-03-20 19:49:02,"2,010s",PASSED
mouseOver,Safari 11,,2018-03-20 19:49:02,2018-03-20 19:49:02,"0,051s",PASSED
delay,Safari 11,,2018-03-20 19:49:02,2018-03-20 19:49:04,"2,003s",PASSED
click,Safari 11,,2018-03-20 19:49:04,2018-03-20 19:49:04,"0,033s",PASSED
delay,Safari 11,,2018-03-20 19:49:04,2018-03-20 19:49:09,"5,009s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 19:49:09,2018-03-20 19:49:09,"0,097s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:49:09,2018-03-20 19:49:09,"0,082s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/23_Testfall,Safari 11,s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-20 19:49:09,2018-03-20 19:49:41,"32,214s",PASSED
openBrowser,Safari 11,,2018-03-20 19:49:09,2018-03-20 19:49:11,"2,015s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:49:11,2018-03-20 19:49:11,"0,025s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:49:11,2018-03-20 19:49:11,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:49:11,2018-03-20 19:49:30,"18,493s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:49:30,2018-03-20 19:49:30,"0,214s",PASSED
delay,Safari 11,,2018-03-20 19:49:30,2018-03-20 19:49:32,"2,011s",PASSED
click,Safari 11,,2018-03-20 19:49:32,2018-03-20 19:49:32,"0,048s",PASSED
delay,Safari 11,,2018-03-20 19:49:32,2018-03-20 19:49:34,"2,003s",PASSED
mouseOver,Safari 11,,2018-03-20 19:49:34,2018-03-20 19:49:34,"0,050s",PASSED
delay,Safari 11,,2018-03-20 19:49:34,2018-03-20 19:49:36,"2,010s",PASSED
click,Safari 11,,2018-03-20 19:49:36,2018-03-20 19:49:36,"0,026s",PASSED
delay,Safari 11,,2018-03-20 19:49:36,2018-03-20 19:49:41,"5,010s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 19:49:41,2018-03-20 19:49:41,"0,048s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:49:41,2018-03-20 19:49:41,"0,086s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/24_Testfall,Safari 11,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-20 19:49:41,2018-03-20 19:50:03,"21,613s",PASSED
openBrowser,Safari 11,,2018-03-20 19:49:41,2018-03-20 19:49:43,"2,096s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:49:43,2018-03-20 19:49:43,"0,025s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:49:43,2018-03-20 19:49:43,"0,005s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:49:43,2018-03-20 19:49:50,"6,472s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:49:50,2018-03-20 19:49:51,"1,046s",PASSED
delay,Safari 11,,2018-03-20 19:49:51,2018-03-20 19:49:53,"2,010s",PASSED
click,Safari 11,,2018-03-20 19:49:53,2018-03-20 19:49:53,"0,626s",PASSED
delay,Safari 11,,2018-03-20 19:49:53,2018-03-20 19:49:55,"2,002s",PASSED
mouseOver,Safari 11,,2018-03-20 19:49:55,2018-03-20 19:49:56,"0,034s",PASSED
delay,Safari 11,,2018-03-20 19:49:56,2018-03-20 19:49:58,"2,005s",PASSED
click,Safari 11,,2018-03-20 19:49:58,2018-03-20 19:49:58,"0,025s",PASSED
delay,Safari 11,,2018-03-20 19:49:58,2018-03-20 19:50:03,"5,047s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 19:50:03,2018-03-20 19:50:03,"0,034s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:50:03,2018-03-20 19:50:03,"0,065s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/25_Testfall,Safari 11,"\""Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-20 19:50:03,2018-03-20 19:50:15,"12,130s",FAILED
openBrowser,Safari 11,,2018-03-20 19:50:03,2018-03-20 19:50:05,"2,086s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:50:05,2018-03-20 19:50:05,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:50:05,2018-03-20 19:50:05,"0,020s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:50:05,2018-03-20 19:50:08,"3,251s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:50:08,2018-03-20 19:50:08,"0,061s",PASSED
delay,Safari 11,,2018-03-20 19:50:08,2018-03-20 19:50:10,"2,007s",PASSED
click,Safari 11,,2018-03-20 19:50:10,2018-03-20 19:50:10,"0,067s",PASSED
delay,Safari 11,,2018-03-20 19:50:10,2018-03-20 19:50:12,"2,004s",PASSED
mouseOver,Safari 11,,2018-03-20 19:50:12,2018-03-20 19:50:12,"0,048s",PASSED
delay,Safari 11,,2018-03-20 19:50:12,2018-03-20 19:50:14,"2,002s",PASSED
click,Safari 11,,2018-03-20 19:50:14,2018-03-20 19:50:15,"0,388s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/26_Testfall,Safari 11,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-20 19:50:15,2018-03-20 19:50:32,"16,983s",FAILED
openBrowser,Safari 11,,2018-03-20 19:50:15,2018-03-20 19:50:17,"2,259s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:50:17,2018-03-20 19:50:17,"0,012s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:50:17,2018-03-20 19:50:17,"0,023s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:50:17,2018-03-20 19:50:20,"2,790s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:50:20,2018-03-20 19:50:20,"0,030s",PASSED
delay,Safari 11,,2018-03-20 19:50:20,2018-03-20 19:50:22,"2,031s",PASSED
click,Safari 11,,2018-03-20 19:50:22,2018-03-20 19:50:22,"0,058s",PASSED
delay,Safari 11,,2018-03-20 19:50:22,2018-03-20 19:50:24,"2,009s",PASSED
mouseOver,Safari 11,,2018-03-20 19:50:24,2018-03-20 19:50:24,"0,029s",PASSED
delay,Safari 11,,2018-03-20 19:50:24,2018-03-20 19:50:26,"2,006s",PASSED
click,Safari 11,,2018-03-20 19:50:26,2018-03-20 19:50:26,"0,024s",PASSED
delay,Safari 11,,2018-03-20 19:50:26,2018-03-20 19:50:31,"5,033s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-20 19:50:31,2018-03-20 19:50:31,"0,042s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-20 19:50:31,2018-03-20 19:50:32,"0,433s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/27_Testfall,Safari 11,"\""s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-20 19:50:32,2018-03-20 19:50:58,"26,209s",PASSED
openBrowser,Safari 11,,2018-03-20 19:50:32,2018-03-20 19:50:34,"2,059s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:50:34,2018-03-20 19:50:34,"0,009s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:50:34,2018-03-20 19:50:34,"0,020s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:50:34,2018-03-20 19:50:46,"11,755s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:50:46,2018-03-20 19:50:46,"0,009s",PASSED
delay,Safari 11,,2018-03-20 19:50:46,2018-03-20 19:50:48,"2,010s",PASSED
click,Safari 11,,2018-03-20 19:50:48,2018-03-20 19:50:48,"0,062s",PASSED
delay,Safari 11,,2018-03-20 19:50:48,2018-03-20 19:50:50,"2,005s",PASSED
mouseOver,Safari 11,,2018-03-20 19:50:50,2018-03-20 19:50:50,"0,044s",PASSED
delay,Safari 11,,2018-03-20 19:50:50,2018-03-20 19:50:52,"2,009s",PASSED
click,Safari 11,,2018-03-20 19:50:52,2018-03-20 19:50:52,"0,026s",PASSED
delay,Safari 11,,2018-03-20 19:50:52,2018-03-20 19:50:57,"5,066s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Safari 11,,2018-03-20 19:50:57,2018-03-20 19:50:58,"0,582s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Safari 11,,2018-03-20 19:50:58,2018-03-20 19:50:58,"0,254s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:50:58,2018-03-20 19:50:58,"0,071s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/28_Testfall,Safari 11,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen,2018-03-20 19:50:58,2018-03-20 19:51:10,"11,425s",FAILED
openBrowser,Safari 11,,2018-03-20 19:50:58,2018-03-20 19:51:00,"2,200s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:51:00,2018-03-20 19:51:00,"0,006s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:51:00,2018-03-20 19:51:01,"0,020s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:51:01,2018-03-20 19:51:03,"2,576s",PASSED
waitForPageLoad,Safari 11,,2018-03-20 19:51:03,2018-03-20 19:51:03,"0,034s",PASSED
delay,Safari 11,,2018-03-20 19:51:03,2018-03-20 19:51:05,"2,009s",PASSED
click,Safari 11,,2018-03-20 19:51:05,2018-03-20 19:51:05,"0,072s",PASSED
delay,Safari 11,,2018-03-20 19:51:05,2018-03-20 19:51:07,"2,010s",PASSED
mouseOver,Safari 11,,2018-03-20 19:51:07,2018-03-20 19:51:07,"0,067s",PASSED
delay,Safari 11,,2018-03-20 19:51:07,2018-03-20 19:51:09,"2,008s",PASSED
click,Safari 11,,2018-03-20 19:51:09,2018-03-20 19:51:10,"0,292s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/29_Testfall,Safari 11,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Ohne Entfernungsangabe,2018-03-20 19:51:10,2018-03-20 19:51:34,"23,919s",PASSED
openBrowser,Safari 11,,2018-03-20 19:51:10,2018-03-20 19:51:11,"1,379s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:51:11,2018-03-20 19:51:11,"0,020s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:51:11,2018-03-20 19:51:11,"0,006s",PASSED
navigateToUrl,Safari 11,,2018-03-20 19:51:11,2018-03-20 19:51:13,"1,911s",PASSED
delay,Safari 11,,2018-03-20 19:51:13,2018-03-20 19:51:18,"5,043s",PASSED
click,Safari 11,,2018-03-20 19:51:18,2018-03-20 19:51:18,"0,136s",PASSED
delay,Safari 11,,2018-03-20 19:51:18,2018-03-20 19:51:23,"5,006s",PASSED
mouseOver,Safari 11,,2018-03-20 19:51:23,2018-03-20 19:51:23,"0,045s",PASSED
delay,Safari 11,,2018-03-20 19:51:23,2018-03-20 19:51:28,"5,037s",PASSED
click,Safari 11,,2018-03-20 19:51:28,2018-03-20 19:51:28,"0,023s",PASSED
delay,Safari 11,,2018-03-20 19:51:28,2018-03-20 19:51:33,"5,004s",PASSED
verifyElementNotPresent,Safari 11,,2018-03-20 19:51:33,2018-03-20 19:51:33,"0,041s",PASSED
closeBrowser,Safari 11,,2018-03-20 19:51:33,2018-03-20 19:51:34,"0,069s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/30_Testfall,Safari 11,s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Ohne Entfernungsangabe,2018-03-20 19:51:34,2018-03-20 19:51:53,"19,631s",PASSED
openBrowser,Safari 11,,2018-03-20 19:51:34,2018-03-20 19:51:36,"2,130s",PASSED
maximizeWindow,Safari 11,,2018-03-20 19:51:36,2018-03-20 19:51:36,"0,026s",PASSED
deleteAllCookies,Safari 11,,2018-03-20 19:51:36,2018-03-20 19:51:36,"0,005s",PASSED
