Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 64.0.3282.186,,2018-03-13 10:50:54,2018-03-13 10:50:55,"0,325s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:50:55,2018-03-13 10:50:57,"2,000s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:50:57,2018-03-13 10:50:57,"0,466s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:50:57,2018-03-13 10:50:58,"0,451s",PASSED
scrollToElement,Chrome 64.0.3282.186,,2018-03-13 10:50:58,2018-03-13 10:50:58,"0,058s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:50:58,2018-03-13 10:50:58,"0,102s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:50:58,2018-03-13 10:51:00,"2,001s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:00,2018-03-13 10:51:00,"0,561s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:00,2018-03-13 10:51:01,"0,533s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:01,2018-03-13 10:51:01,"0,102s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:01,2018-03-13 10:51:01,"0,102s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:01,2018-03-13 10:51:03,"2,001s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:03,2018-03-13 10:51:04,"0,607s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:04,2018-03-13 10:51:04,"0,525s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:04,2018-03-13 10:51:04,"0,109s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:04,2018-03-13 10:51:06,"2,001s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:06,2018-03-13 10:51:07,"0,507s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:07,2018-03-13 10:51:07,"0,528s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:07,2018-03-13 10:51:07,"0,100s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:07,2018-03-13 10:51:09,"2,002s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:09,2018-03-13 10:51:10,"0,524s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:10,2018-03-13 10:51:11,"0,572s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:11,2018-03-13 10:51:11,"0,118s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:11,2018-03-13 10:51:13,"2,003s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:13,2018-03-13 10:51:13,"0,465s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:13,2018-03-13 10:51:14,"0,458s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:14,2018-03-13 10:51:14,"0,092s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:14,2018-03-13 10:51:16,"2,001s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:16,2018-03-13 10:51:16,"0,436s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:16,2018-03-13 10:51:17,"0,413s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:17,2018-03-13 10:51:17,"0,073s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:17,2018-03-13 10:51:19,"2,000s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:19,2018-03-13 10:51:19,"0,524s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:19,2018-03-13 10:51:20,"0,500s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:20,2018-03-13 10:51:20,"0,076s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:20,2018-03-13 10:51:20,"0,086s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:20,2018-03-13 10:51:22,"2,001s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:22,2018-03-13 10:51:22,"0,444s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:22,2018-03-13 10:51:23,"0,464s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:23,2018-03-13 10:51:23,"0,171s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:23,2018-03-13 10:51:23,"0,349s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:23,2018-03-13 10:51:24,"0,384s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:24,2018-03-13 10:51:26,"2,000s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:26,2018-03-13 10:51:26,"0,823s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/18_Testfall,Chrome 64.0.3282.186,"Es werden Funktionalit\u00E4ten gepr\u00FCft:\nDropdown, Akk. , Anfahrt/Zur\u00FCck-Buttons, Eingabefelder (street/city) etc.",2018-03-13 10:51:26,2018-03-13 10:51:51,"24,142s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:51:27,2018-03-13 10:51:29,"2,908s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:51:29,2018-03-13 10:51:30,"0,352s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:51:30,2018-03-13 10:51:31,"1,178s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:51:31,2018-03-13 10:51:32,"1,298s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:51:32,2018-03-13 10:51:32,"0,032s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:32,2018-03-13 10:51:36,"4,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:36,2018-03-13 10:51:36,"0,076s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:36,2018-03-13 10:51:38,"2,001s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:51:38,2018-03-13 10:51:38,"0,039s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:38,2018-03-13 10:51:40,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:40,2018-03-13 10:51:41,"0,092s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:41,2018-03-13 10:51:43,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:43,2018-03-13 10:51:43,"0,082s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:43,2018-03-13 10:51:45,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:45,"0,071s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:45,"0,095s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:45,"0,082s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:45,"0,067s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:45,"0,187s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:45,"0,296s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:45,2018-03-13 10:51:46,"0,201s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:46,2018-03-13 10:51:46,"0,069s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:46,2018-03-13 10:51:48,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:48,2018-03-13 10:51:48,"0,049s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:51:48,2018-03-13 10:51:48,"0,046s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:48,2018-03-13 10:51:48,"0,055s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:48,2018-03-13 10:51:50,"2,001s",PASSED
verifyTextPresent,Chrome 64.0.3282.186,,2018-03-13 10:51:50,2018-03-13 10:51:50,"0,183s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:51:50,2018-03-13 10:51:51,"0,582s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/19_Testfall,Chrome 64.0.3282.186,Paginierung soll beim Klick richtig funktionieren,2018-03-13 10:51:51,2018-03-13 10:52:00,"8,993s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:51:51,2018-03-13 10:51:53,"2,216s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:51:53,2018-03-13 10:51:54,"1,112s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:51:54,2018-03-13 10:51:56,"1,686s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:51:56,2018-03-13 10:51:58,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,102s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,050s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,081s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,062s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,058s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,103s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,070s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,071s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:58,"0,110s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:58,2018-03-13 10:51:59,"0,103s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,109s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,089s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,053s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,067s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,064s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:51:59,"0,104s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:51:59,2018-03-13 10:52:00,"0,582s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/20_Testfall,Chrome 64.0.3282.186,"Es wird gepr\u00FCft, ob Entfernung in km angezeigt wird",2018-03-13 10:52:00,2018-03-13 10:52:15,"15,743s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:00,2018-03-13 10:52:02,"2,128s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:52:02,2018-03-13 10:52:03,"1,143s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:52:03,2018-03-13 10:52:03,"0,293s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:52:03,2018-03-13 10:52:06,"2,353s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:06,2018-03-13 10:52:11,"5,001s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-13 10:52:11,2018-03-13 10:52:11,"0,123s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:11,2018-03-13 10:52:13,"2,001s",PASSED
submit,Chrome 64.0.3282.186,,2018-03-13 10:52:13,2018-03-13 10:52:13,"0,034s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:13,2018-03-13 10:52:15,"2,000s",PASSED
verifyElementVisible,Chrome 64.0.3282.186,,2018-03-13 10:52:15,2018-03-13 10:52:15,"0,027s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:15,2018-03-13 10:52:15,"0,569s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/21_Testfall,Chrome 64.0.3282.186,Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-13 10:52:15,2018-03-13 10:52:32,"16,685s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:15,2018-03-13 10:52:18,"2,168s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:52:18,2018-03-13 10:52:19,"1,159s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:52:19,2018-03-13 10:52:19,"0,431s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:52:19,2018-03-13 10:52:20,"1,043s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:52:20,2018-03-13 10:52:20,"0,023s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:20,2018-03-13 10:52:22,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:52:22,2018-03-13 10:52:22,"0,077s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:22,2018-03-13 10:52:24,"2,001s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:52:24,2018-03-13 10:52:24,"0,039s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:24,2018-03-13 10:52:26,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:52:26,2018-03-13 10:52:26,"0,067s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:26,2018-03-13 10:52:31,"5,001s",PASSED
verifyElementNotPresent,Chrome 64.0.3282.186,,2018-03-13 10:52:31,2018-03-13 10:52:31,"0,018s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:31,2018-03-13 10:52:32,"0,587s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/22_Testfall,Chrome 64.0.3282.186,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt\""",2018-03-13 10:52:32,2018-03-13 10:52:50,"17,575s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:32,2018-03-13 10:52:34,"2,158s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:52:34,2018-03-13 10:52:35,"1,115s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:52:35,2018-03-13 10:52:36,"0,426s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:52:36,2018-03-13 10:52:38,"1,921s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:52:38,2018-03-13 10:52:38,"0,031s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:38,2018-03-13 10:52:40,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:52:40,2018-03-13 10:52:40,"0,093s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:40,2018-03-13 10:52:42,"2,001s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:52:42,2018-03-13 10:52:42,"0,058s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:42,2018-03-13 10:52:44,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:52:44,2018-03-13 10:52:44,"0,099s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:44,2018-03-13 10:52:49,"5,001s",PASSED
verifyElementNotPresent,Chrome 64.0.3282.186,,2018-03-13 10:52:49,2018-03-13 10:52:49,"0,019s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:49,2018-03-13 10:52:50,"0,573s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/23_Testfall,Chrome 64.0.3282.186,s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-13 10:52:50,2018-03-13 10:53:08,"18,648s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:52:50,2018-03-13 10:52:52,"2,154s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:52:52,2018-03-13 10:52:53,"1,112s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:52:53,2018-03-13 10:52:53,"0,241s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:52:53,2018-03-13 10:52:56,"3,258s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:52:56,2018-03-13 10:52:56,"0,006s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:56,2018-03-13 10:52:58,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:52:58,2018-03-13 10:52:59,"0,099s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:52:59,2018-03-13 10:53:01,"2,001s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:53:01,2018-03-13 10:53:01,"0,061s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:01,2018-03-13 10:53:03,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:03,2018-03-13 10:53:03,"0,049s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:03,2018-03-13 10:53:08,"5,000s",PASSED
verifyElementNotPresent,Chrome 64.0.3282.186,,2018-03-13 10:53:08,2018-03-13 10:53:08,"0,020s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:08,2018-03-13 10:53:08,"0,564s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/24_Testfall,Chrome 64.0.3282.186,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Ergebnisliste: Alle Filialen sind zugeklappt,2018-03-13 10:53:08,2018-03-13 10:53:20,"11,765s",FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:08,2018-03-13 10:53:10,"2,173s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:53:10,2018-03-13 10:53:12,"1,148s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:53:12,2018-03-13 10:53:12,"0,376s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:53:12,2018-03-13 10:53:13,"1,316s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:53:13,2018-03-13 10:53:13,"0,039s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:13,2018-03-13 10:53:15,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:15,2018-03-13 10:53:16,"0,189s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:16,2018-03-13 10:53:18,"2,000s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:53:18,2018-03-13 10:53:18,"0,049s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:18,2018-03-13 10:53:20,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:20,2018-03-13 10:53:20,"0,405s",FAILED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/25_Testfall,Chrome 64.0.3282.186,"\""Ergebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-13 10:53:20,2018-03-13 10:53:38,"18,253s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:20,2018-03-13 10:53:23,"2,822s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:53:23,2018-03-13 10:53:23,"0,276s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:53:23,2018-03-13 10:53:24,"1,128s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:53:24,2018-03-13 10:53:26,"1,506s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:53:26,2018-03-13 10:53:26,"0,018s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:26,2018-03-13 10:53:28,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:28,2018-03-13 10:53:28,"0,102s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:28,2018-03-13 10:53:30,"2,000s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:53:30,2018-03-13 10:53:30,"0,068s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:30,2018-03-13 10:53:32,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:32,2018-03-13 10:53:32,"0,067s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:32,2018-03-13 10:53:37,"5,001s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Chrome 64.0.3282.186,,2018-03-13 10:53:37,2018-03-13 10:53:37,"0,020s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Chrome 64.0.3282.186,,2018-03-13 10:53:37,2018-03-13 10:53:38,"0,503s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:38,2018-03-13 10:53:38,"0,570s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/26_Testfall,Chrome 64.0.3282.186,"\""s. Widget in der Kontakt-Box\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-13 10:53:38,2018-03-13 10:53:57,"18,848s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:38,2018-03-13 10:53:41,"2,261s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:53:41,2018-03-13 10:53:41,"0,330s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:53:41,2018-03-13 10:53:42,"1,114s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:53:42,2018-03-13 10:53:45,"2,577s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:53:45,2018-03-13 10:53:45,"0,009s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:45,2018-03-13 10:53:47,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:47,2018-03-13 10:53:47,"0,083s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:47,2018-03-13 10:53:49,"2,000s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:53:49,2018-03-13 10:53:49,"0,031s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:49,2018-03-13 10:53:51,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:53:51,2018-03-13 10:53:51,"0,049s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:53:51,2018-03-13 10:53:56,"5,000s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Chrome 64.0.3282.186,,2018-03-13 10:53:56,2018-03-13 10:53:56,"0,021s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Chrome 64.0.3282.186,,2018-03-13 10:53:56,2018-03-13 10:53:56,"0,437s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:56,2018-03-13 10:53:57,"0,835s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/27_Testfall,Chrome 64.0.3282.186,"\""s. Widget in der Marginalspalte\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen\""",2018-03-13 10:53:57,2018-03-13 10:54:19,"21,963s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:53:57,2018-03-13 10:53:59,"2,134s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:53:59,2018-03-13 10:54:01,"1,411s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:54:01,2018-03-13 10:54:02,"1,214s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:54:02,2018-03-13 10:54:06,"4,335s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:54:06,2018-03-13 10:54:06,"0,004s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:54:06,2018-03-13 10:54:08,"2,000s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:54:08,2018-03-13 10:54:08,"0,099s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:54:08,2018-03-13 10:54:10,"2,000s",PASSED
mouseOver,Chrome 64.0.3282.186,,2018-03-13 10:54:10,2018-03-13 10:54:10,"0,065s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:54:10,2018-03-13 10:54:12,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:54:12,2018-03-13 10:54:13,"0,069s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:54:13,2018-03-13 10:54:18,"5,000s",PASSED
"Statement - wes = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(filial_map), 5)",Chrome 64.0.3282.186,,2018-03-13 10:54:18,2018-03-13 10:54:18,"0,040s",PASSED
"Statement - For ([i = 0, i < wes.size(), (i++)])",Chrome 64.0.3282.186,,2018-03-13 10:54:18,2018-03-13 10:54:18,"0,695s",PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-13 10:54:18,2018-03-13 10:54:19,"0,789s",PASSED
,,,,,,
Test Cases/Prototyp_Filialsuche (RC 18)/28_Testfall,Chrome 64.0.3282.186,s. Widget im Footer\nErgebnis bei Auswahl eines Ortes:\n z.B Berlin => Karte: \u00DCbersichtsansicht aller Filialen,2018-03-13 10:54:19,2018-03-13 10:54:31,"12,179s",FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-13 10:54:19,2018-03-13 10:54:21,"2,139s",PASSED
deleteAllCookies,Chrome 64.0.3282.186,,2018-03-13 10:54:21,2018-03-13 10:54:22,"0,787s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-13 10:54:22,2018-03-13 10:54:23,"1,199s",PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-13 10:54:23,2018-03-13 10:54:25,"1,264s",PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-13 10:54:25,2018-03-13 10:54:25,"0,010s",PASSED
delay,Chrome 64.0.3282.186,,2018-03-13 10:54:25,2018-03-13 10:54:27,"2,001s",PASSED
click,Chrome 64.0.3282.186,,2018-03-13 10:54:27,2018-03-13 10:54:27,"0,181s",PASSED
